class_id,fund_id,period,return_pct,benchmark_return_pct,as_of_date,source_doc_id,source_page,source_text
CLASS000126,FUND000009,3Y,2.99,-1.38,2025-03-10,DOC000009,33,[p.33] 연평균수익률; 3Y 수익률 2.99%; 비교지수 -1.38%
CLASS000126,FUND000009,5Y,10.75,5.54,2025-03-10,DOC000009,33,[p.33] 연평균수익률; 5Y 수익률 10.75%; 비교지수 5.54%
CLASS000126,FUND000009,SINCE_INCEPTION,6.13,2.42,2025-03-10,DOC000009,33,[p.33] 연평균수익률; SINCE_INCEPTION 수익률 6.13%; 비교지수 2.42%
CLASS000127,FUND000009,1Y,-4.29,-4.1,2025-03-10,DOC000009,33,[p.33] 연평균수익률; 1Y 수익률 -4.29%; 비교지수 -4.1%
CLASS000127,FUND000009,2Y,7.94,3.6,2025-03-10,DOC000009,33,[p.33] 연평균수익률; 2Y 수익률 7.94%; 비교지수 3.6%
CLASS000127,FUND000009,3Y,3.48,-1.38,2025-03-10,DOC000009,33,[p.33] 연평균수익률; 3Y 수익률 3.48%; 비교지수 -1.38%
CLASS000127,FUND000009,5Y,11.27,5.54,2025-03-10,DOC000009,33,[p.33] 연평균수익률; 5Y 수익률 11.27%; 비교지수 5.54%
CLASS000127,FUND000009,SINCE_INCEPTION,6.04,2.16,2025-03-10,DOC000009,33,[p.33] 연평균수익률; SINCE_INCEPTION 수익률 6.04%; 비교지수 2.16%
CLASS000128,FUND000009,1Y,-4.27,-4.1,2025-03-10,DOC000009,33,[p.33] 연평균수익률; 1Y 수익률 -4.27%; 비교지수 -4.1%
CLASS000128,FUND000009,2Y,7.98,3.6,2025-03-10,DOC000009,33,[p.33] 연평균수익률; 2Y 수익률 7.98%; 비교지수 3.6%
CLASS000128,FUND000009,3Y,3.51,-1.38,2025-03-10,DOC000009,33,[p.33] 연평균수익률; 3Y 수익률 3.51%; 비교지수 -1.38%
CLASS000128,FUND000009,5Y,11.3,5.54,2025-03-10,DOC000009,33,[p.33] 연평균수익률; 5Y 수익률 11.3%; 비교지수 5.54%
CLASS000128,FUND000009,SINCE_INCEPTION,6.7,2.47,2025-03-10,DOC000009,33,[p.33] 연평균수익률; SINCE_INCEPTION 수익률 6.7%; 비교지수 2.47%
CLASS000129,FUND000009,1Y,-5,-4.1,2025-03-10,DOC000009,33,[p.33] 연평균수익률; 1Y 수익률 -5%; 비교지수 -4.1%
CLASS000129,FUND000009,2Y,7.17,3.6,2025-03-10,DOC000009,33,[p.33] 연평균수익률; 2Y 수익률 7.17%; 비교지수 3.6%
CLASS000129,FUND000009,3Y,2.74,-1.38,2025-03-10,DOC000009,33,[p.33] 연평균수익률; 3Y 수익률 2.74%; 비교지수 -1.38%
CLASS000129,FUND000009,5Y,10.48,5.54,2025-03-10,DOC000009,33,[p.33] 연평균수익률; 5Y 수익률 10.48%; 비교지수 5.54%
CLASS000129,FUND000009,SINCE_INCEPTION,5.86,2.23,2025-03-10,DOC000009,33,[p.33] 연평균수익률; SINCE_INCEPTION 수익률 5.86%; 비교지수 2.23%
CLASS000130,FUND000009,1Y,-4.28,-4.1,2025-03-10,DOC000009,33,[p.33] 연평균수익률; 1Y 수익률 -4.28%; 비교지수 -4.1%
CLASS000130,FUND000009,2Y,7.96,3.6,2025-03-10,DOC000009,33,[p.33] 연평균수익률; 2Y 수익률 7.96%; 비교지수 3.6%
CLASS000130,FUND000009,3Y,3.5,-1.38,2025-03-10,DOC000009,33,[p.33] 연평균수익률; 3Y 수익률 3.5%; 비교지수 -1.38%
CLASS000130,FUND000009,5Y,5.13,0.13,2025-03-10,DOC000009,33,[p.33] 연평균수익률; 5Y 수익률 5.13%; 비교지수 0.13%
CLASS000130,FUND000009,SINCE_INCEPTION,3.38,1.34,2025-03-10,DOC000009,33,[p.33] 연평균수익률; SINCE_INCEPTION 수익률 3.38%; 비교지수 1.34%
CLASS000131,FUND000009,1Y,-4.61,-4.1,2025-03-10,DOC000009,33,[p.33] 연평균수익률; 1Y 수익률 -4.61%; 비교지수 -4.1%
CLASS000131,FUND000009,2Y,7.6,3.6,2025-03-10,DOC000009,33,[p.33] 연평균수익률; 2Y 수익률 7.6%; 비교지수 3.6%
CLASS000131,FUND000009,3Y,3.15,-1.38,2025-03-10,DOC000009,33,[p.33] 연평균수익률; 3Y 수익률 3.15%; 비교지수 -1.38%
CLASS000131,FUND000009,5Y,10.92,5.54,2025-03-10,DOC000009,33,[p.33] 연평균수익률; 5Y 수익률 10.92%; 비교지수 5.54%
CLASS000131,FUND000009,SINCE_INCEPTION,6.19,2.33,2025-03-10,DOC000009,33,[p.33] 연평균수익률; SINCE_INCEPTION 수익률 6.19%; 비교지수 2.33%
CLASS000132,FUND000009,1Y,-4.46,-4.1,2025-03-10,DOC000009,33,[p.33] 연평균수익률; 1Y 수익률 -4.46%; 비교지수 -4.1%
CLASS000132,FUND000009,2Y,7.76,3.6,2025-03-10,DOC000009,33,[p.33] 연평균수익률; 2Y 수익률 7.76%; 비교지수 3.6%
CLASS000132,FUND000009,3Y,3.3,-1.38,2025-03-10,DOC000009,33,[p.33] 연평균수익률; 3Y 수익률 3.3%; 비교지수 -1.38%
CLASS000132,FUND000009,5Y,11.08,5.54,2025-03-10,DOC000009,33,[p.33] 연평균수익률; 5Y 수익률 11.08%; 비교지수 5.54%
CLASS000132,FUND000009,SINCE_INCEPTION,6.14,2.15,2025-03-10,DOC000009,33,[p.33] 연평균수익률; SINCE_INCEPTION 수익률 6.14%; 비교지수 2.15%
,FUND000010,1Y,4.7,4.29,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 1Y 수익률 4.7%; 비교지수 4.29%
,FUND000010,2Y,5.33,4.5,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 2Y 수익률 5.33%; 비교지수 4.5%
,FUND000010,3Y,5.17,4.32,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 3Y 수익률 5.17%; 비교지수 4.32%
,FUND000010,5Y,3.45,2.59,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 5Y 수익률 3.45%; 비교지수 2.59%
,FUND000010,SINCE_INCEPTION,3.53,3.03,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; SINCE_INCEPTION 수익률 3.53%; 비교지수 3.03%
CLASS000135,FUND000010,1Y,4.34,4.29,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 1Y 수익률 4.34%; 비교지수 4.29%
CLASS000135,FUND000010,2Y,4.97,4.5,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 2Y 수익률 4.97%; 비교지수 4.5%
CLASS000135,FUND000010,3Y,4.81,4.32,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 3Y 수익률 4.81%; 비교지수 4.32%
CLASS000135,FUND000010,5Y,3.09,2.59,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 5Y 수익률 3.09%; 비교지수 2.59%
CLASS000135,FUND000010,SINCE_INCEPTION,3.27,3.03,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; SINCE_INCEPTION 수익률 3.27%; 비교지수 3.03%
CLASS000140,FUND000010,1Y,4.55,4.29,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 1Y 수익률 4.55%; 비교지수 4.29%
CLASS000140,FUND000010,2Y,5.18,4.5,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 2Y 수익률 5.18%; 비교지수 4.5%
CLASS000140,FUND000010,3Y,5.02,4.32,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 3Y 수익률 5.02%; 비교지수 4.32%
CLASS000140,FUND000010,5Y,3.3,2.59,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 5Y 수익률 3.3%; 비교지수 2.59%
CLASS000140,FUND000010,SINCE_INCEPTION,2.99,2.44,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; SINCE_INCEPTION 수익률 2.99%; 비교지수 2.44%
CLASS000137,FUND000010,1Y,4.36,4.29,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 1Y 수익률 4.36%; 비교지수 4.29%
CLASS000137,FUND000010,2Y,4.99,4.5,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 2Y 수익률 4.99%; 비교지수 4.5%
CLASS000137,FUND000010,3Y,4.83,4.32,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 3Y 수익률 4.83%; 비교지수 4.32%
CLASS000137,FUND000010,5Y,3.11,2.59,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 5Y 수익률 3.11%; 비교지수 2.59%
CLASS000137,FUND000010,SINCE_INCEPTION,2.81,2.44,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; SINCE_INCEPTION 수익률 2.81%; 비교지수 2.44%
CLASS000139,FUND000010,1Y,4.57,4.29,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 1Y 수익률 4.57%; 비교지수 4.29%
CLASS000139,FUND000010,2Y,5.2,4.5,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 2Y 수익률 5.2%; 비교지수 4.5%
CLASS000139,FUND000010,3Y,5.04,4.32,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 3Y 수익률 5.04%; 비교지수 4.32%
CLASS000139,FUND000010,5Y,3.32,2.59,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 5Y 수익률 3.32%; 비교지수 2.59%
CLASS000139,FUND000010,SINCE_INCEPTION,2.92,2.38,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; SINCE_INCEPTION 수익률 2.92%; 비교지수 2.38%
CLASS000134,FUND000010,1Y,4.51,4.29,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 1Y 수익률 4.51%; 비교지수 4.29%
CLASS000134,FUND000010,2Y,5.13,4.5,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 2Y 수익률 5.13%; 비교지수 4.5%
CLASS000134,FUND000010,3Y,4.97,4.32,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 3Y 수익률 4.97%; 비교지수 4.32%
CLASS000134,FUND000010,5Y,3.26,2.59,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 5Y 수익률 3.26%; 비교지수 2.59%
CLASS000134,FUND000010,SINCE_INCEPTION,2.99,2.5,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; SINCE_INCEPTION 수익률 2.99%; 비교지수 2.5%
CLASS000136,FUND000010,1Y,4.46,4.29,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 1Y 수익률 4.46%; 비교지수 4.29%
CLASS000136,FUND000010,2Y,5.08,4.5,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 2Y 수익률 5.08%; 비교지수 4.5%
CLASS000136,FUND000010,3Y,4.92,4.32,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 3Y 수익률 4.92%; 비교지수 4.32%
CLASS000136,FUND000010,5Y,3.21,2.59,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 5Y 수익률 3.21%; 비교지수 2.59%
CLASS000136,FUND000010,SINCE_INCEPTION,2.94,2.5,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; SINCE_INCEPTION 수익률 2.94%; 비교지수 2.5%
CLASS000138,FUND000010,1Y,4.47,4.29,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 1Y 수익률 4.47%; 비교지수 4.29%
CLASS000138,FUND000010,2Y,5.09,4.5,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 2Y 수익률 5.09%; 비교지수 4.5%
CLASS000138,FUND000010,3Y,4.93,4.32,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 3Y 수익률 4.93%; 비교지수 4.32%
CLASS000138,FUND000010,5Y,3.22,2.59,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 5Y 수익률 3.22%; 비교지수 2.59%
CLASS000138,FUND000010,SINCE_INCEPTION,2.95,2.5,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; SINCE_INCEPTION 수익률 2.95%; 비교지수 2.5%
CLASS000133,FUND000010,1Y,4.45,4.29,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 1Y 수익률 4.45%; 비교지수 4.29%
CLASS000133,FUND000010,2Y,5.07,4.5,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 2Y 수익률 5.07%; 비교지수 4.5%
CLASS000133,FUND000010,3Y,4.91,4.32,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 3Y 수익률 4.91%; 비교지수 4.32%
CLASS000133,FUND000010,5Y,3.2,2.59,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 5Y 수익률 3.2%; 비교지수 2.59%
CLASS000133,FUND000010,SINCE_INCEPTION,2.8,2.38,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; SINCE_INCEPTION 수익률 2.8%; 비교지수 2.38%
CLASS000143,FUND000010,1Y,3.12,2.96,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 1Y 수익률 3.12%; 비교지수 2.96%
CLASS000143,FUND000010,2Y,3.27,2.92,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 2Y 수익률 3.27%; 비교지수 2.92%
CLASS000143,FUND000010,3Y,3.76,3.26,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 3Y 수익률 3.76%; 비교지수 3.26%
CLASS000143,FUND000010,5Y,2.57,1.96,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 5Y 수익률 2.57%; 비교지수 1.96%
CLASS000143,FUND000010,SINCE_INCEPTION,2.63,2.18,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; SINCE_INCEPTION 수익률 2.63%; 비교지수 2.18%
CLASS000144,FUND000010,1Y,4.44,4.29,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 1Y 수익률 4.44%; 비교지수 4.29%
CLASS000144,FUND000010,2Y,5.07,4.5,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 2Y 수익률 5.07%; 비교지수 4.5%
CLASS000144,FUND000010,3Y,4.91,4.32,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 3Y 수익률 4.91%; 비교지수 4.32%
CLASS000144,FUND000010,5Y,3.19,2.59,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 5Y 수익률 3.19%; 비교지수 2.59%
CLASS000144,FUND000010,SINCE_INCEPTION,2.95,2.51,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; SINCE_INCEPTION 수익률 2.95%; 비교지수 2.51%
CLASS000141,FUND000010,1Y,4.51,4.29,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 1Y 수익률 4.51%; 비교지수 4.29%
CLASS000141,FUND000010,2Y,5.14,4.5,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 2Y 수익률 5.14%; 비교지수 4.5%
CLASS000141,FUND000010,3Y,4.98,4.32,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 3Y 수익률 4.98%; 비교지수 4.32%
CLASS000141,FUND000010,5Y,3.26,2.59,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 5Y 수익률 3.26%; 비교지수 2.59%
CLASS000141,FUND000010,SINCE_INCEPTION,2.93,2.42,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; SINCE_INCEPTION 수익률 2.93%; 비교지수 2.42%
CLASS000142,FUND000010,1Y,4.52,4.29,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 1Y 수익률 4.52%; 비교지수 4.29%
CLASS000142,FUND000010,2Y,5.14,4.5,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 2Y 수익률 5.14%; 비교지수 4.5%
CLASS000142,FUND000010,3Y,4.98,4.32,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 3Y 수익률 4.98%; 비교지수 4.32%
CLASS000142,FUND000010,5Y,3.27,2.59,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; 5Y 수익률 3.27%; 비교지수 2.59%
CLASS000142,FUND000010,SINCE_INCEPTION,2.95,2.42,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; SINCE_INCEPTION 수익률 2.95%; 비교지수 2.42%
CLASS000146,FUND000010,SINCE_INCEPTION,3.95,,2025-06-25,DOC000010,42|43,[p.42|43] 연평균수익률; SINCE_INCEPTION 수익률 3.95%; 비교지수 미기재
,FUND000011,1Y,4.03,3.61,2025-09-29,DOC000011,36,[p.36] 연평균수익률; 1Y 수익률 4.03%; 비교지수 3.61%
,FUND000011,2Y,5.18,4.42,2025-09-29,DOC000011,36,[p.36] 연평균수익률; 2Y 수익률 5.18%; 비교지수 4.42%
,FUND000011,3Y,5.55,4.69,2025-09-29,DOC000011,36,[p.36] 연평균수익률; 3Y 수익률 5.55%; 비교지수 4.69%
,FUND000011,5Y,3.46,2.66,2025-09-29,DOC000011,36,[p.36] 연평균수익률; 5Y 수익률 3.46%; 비교지수 2.66%
,FUND000011,SINCE_INCEPTION,2.97,2.39,2025-09-29,DOC000011,36,[p.36] 연평균수익률; SINCE_INCEPTION 수익률 2.97%; 비교지수 2.39%
CLASS000148,FUND000011,1Y,3.7,3.61,2025-09-29,DOC000011,36,[p.36] 연평균수익률; 1Y 수익률 3.7%; 비교지수 3.61%
CLASS000148,FUND000011,2Y,4.84,4.42,2025-09-29,DOC000011,36,[p.36] 연평균수익률; 2Y 수익률 4.84%; 비교지수 4.42%
CLASS000148,FUND000011,3Y,5.21,4.69,2025-09-29,DOC000011,36,[p.36] 연평균수익률; 3Y 수익률 5.21%; 비교지수 4.69%
CLASS000148,FUND000011,5Y,3.12,2.66,2025-09-29,DOC000011,36,[p.36] 연평균수익률; 5Y 수익률 3.12%; 비교지수 2.66%
CLASS000148,FUND000011,SINCE_INCEPTION,2.72,2.39,2025-09-29,DOC000011,36,[p.36] 연평균수익률; SINCE_INCEPTION 수익률 2.72%; 비교지수 2.39%
CLASS000149,FUND000011,1Y,3.8,3.61,2025-09-29,DOC000011,36,[p.36] 연평균수익률; 1Y 수익률 3.8%; 비교지수 3.61%
CLASS000149,FUND000011,2Y,4.95,4.42,2025-09-29,DOC000011,36,[p.36] 연평균수익률; 2Y 수익률 4.95%; 비교지수 4.42%
CLASS000149,FUND000011,3Y,5.31,4.69,2025-09-29,DOC000011,36,[p.36] 연평균수익률; 3Y 수익률 5.31%; 비교지수 4.69%
CLASS000149,FUND000011,5Y,3.22,2.66,2025-09-29,DOC000011,36,[p.36] 연평균수익률; 5Y 수익률 3.22%; 비교지수 2.66%
CLASS000149,FUND000011,SINCE_INCEPTION,2.94,2.5,2025-09-29,DOC000011,36,[p.36] 연평균수익률; SINCE_INCEPTION 수익률 2.94%; 비교지수 2.5%
CLASS000150,FUND000011,1Y,3.81,3.61,2025-09-29,DOC000011,36,[p.36] 연평균수익률; 1Y 수익률 3.81%; 비교지수 3.61%
CLASS000150,FUND000011,2Y,4.96,4.42,2025-09-29,DOC000011,36,[p.36] 연평균수익률; 2Y 수익률 4.96%; 비교지수 4.42%
CLASS000150,FUND000011,3Y,5.33,4.69,2025-09-29,DOC000011,36,[p.36] 연평균수익률; 3Y 수익률 5.33%; 비교지수 4.69%
CLASS000150,FUND000011,5Y,3.24,2.66,2025-09-29,DOC000011,36,[p.36] 연평균수익률; 5Y 수익률 3.24%; 비교지수 2.66%
CLASS000150,FUND000011,SINCE_INCEPTION,3.05,2.62,2025-09-29,DOC000011,36,[p.36] 연평균수익률; SINCE_INCEPTION 수익률 3.05%; 비교지수 2.62%
CLASS000151,FUND000011,5Y,0.2,,2025-09-29,DOC000011,36,[p.36] 연평균수익률; 5Y 수익률 0.2%; 비교지수 미기재
CLASS000151,FUND000011,SINCE_INCEPTION,0.32,0.07,2025-09-29,DOC000011,36,[p.36] 연평균수익률; SINCE_INCEPTION 수익률 0.32%; 비교지수 0.07%
,FUND000012,1Y,3.26,2.76,2025-12-31,DOC000012,51|52,[p.51-52] 연평균수익률; 1Y 수익률 3.26%; 비교지수 2.76%
,FUND000012,2Y,3.89,3.17,2025-12-31,DOC000012,51|52,[p.51-52] 연평균수익률; 2Y 수익률 3.89%; 비교지수 3.17%
,FUND000012,3Y,4.49,3.44,2025-12-31,DOC000012,51|52,[p.51-52] 연평균수익률; 3Y 수익률 4.49%; 비교지수 3.44%
,FUND000012,5Y,3.33,2.59,2025-12-31,DOC000012,51|52,[p.51-52] 연평균수익률; 5Y 수익률 3.33%; 비교지수 2.59%
,FUND000012,SINCE_INCEPTION,2.77,2.09,2025-12-31,DOC000012,51|52,[p.51-52] 연평균수익률; SINCE_INCEPTION 수익률 2.77%; 비교지수 2.09%
CLASS000152,FUND000012,1Y,2.95,2.76,2025-12-31,DOC000012,51|52,[p.51-52] 연평균수익률; 1Y 수익률 2.95%; 비교지수 2.76%
CLASS000152,FUND000012,2Y,3.58,3.17,2025-12-31,DOC000012,51|52,[p.51-52] 연평균수익률; 2Y 수익률 3.58%; 비교지수 3.17%
CLASS000152,FUND000012,3Y,4.18,3.44,2025-12-31,DOC000012,51|52,[p.51-52] 연평균수익률; 3Y 수익률 4.18%; 비교지수 3.44%
CLASS000152,FUND000012,5Y,3.02,2.59,2025-12-31,DOC000012,51|52,[p.51-52] 연평균수익률; 5Y 수익률 3.02%; 비교지수 2.59%
CLASS000152,FUND000012,SINCE_INCEPTION,2.46,2.09,2025-12-31,DOC000012,51|52,[p.51-52] 연평균수익률; SINCE_INCEPTION 수익률 2.46%; 비교지수 2.09%
CLASS000153,FUND000012,1Y,3.05,2.76,2025-12-31,DOC000012,51|52,[p.51-52] 연평균수익률; 1Y 수익률 3.05%; 비교지수 2.76%
CLASS000153,FUND000012,2Y,3.68,3.17,2025-12-31,DOC000012,51|52,[p.51-52] 연평균수익률; 2Y 수익률 3.68%; 비교지수 3.17%
CLASS000153,FUND000012,3Y,4.28,3.44,2025-12-31,DOC000012,51|52,[p.51-52] 연평균수익률; 3Y 수익률 4.28%; 비교지수 3.44%
CLASS000153,FUND000012,5Y,3.12,2.59,2025-12-31,DOC000012,51|52,[p.51-52] 연평균수익률; 5Y 수익률 3.12%; 비교지수 2.59%
CLASS000153,FUND000012,SINCE_INCEPTION,2.61,2.12,2025-12-31,DOC000012,51|52,[p.51-52] 연평균수익률; SINCE_INCEPTION 수익률 2.61%; 비교지수 2.12%
CLASS000154,FUND000012,1Y,2.85,2.76,2025-12-31,DOC000012,51|52,[p.51-52] 연평균수익률; 1Y 수익률 2.85%; 비교지수 2.76%
CLASS000154,FUND000012,2Y,3.49,3.17,2025-12-31,DOC000012,51|52,[p.51-52] 연평균수익률; 2Y 수익률 3.49%; 비교지수 3.17%
CLASS000154,FUND000012,3Y,4.08,3.44,2025-12-31,DOC000012,51|52,[p.51-52] 연평균수익률; 3Y 수익률 4.08%; 비교지수 3.44%
CLASS000154,FUND000012,5Y,2.93,2.59,2025-12-31,DOC000012,51|52,[p.51-52] 연평균수익률; 5Y 수익률 2.93%; 비교지수 2.59%
CLASS000154,FUND000012,SINCE_INCEPTION,2.37,2.09,2025-12-31,DOC000012,51|52,[p.51-52] 연평균수익률; SINCE_INCEPTION 수익률 2.37%; 비교지수 2.09%
CLASS000155,FUND000012,1Y,3,2.76,2025-12-31,DOC000012,51|52,[p.51-52] 연평균수익률; 1Y 수익률 3%; 비교지수 2.76%
CLASS000155,FUND000012,2Y,3.64,3.17,2025-12-31,DOC000012,51|52,[p.51-52] 연평균수익률; 2Y 수익률 3.64%; 비교지수 3.17%
CLASS000155,FUND000012,3Y,4.23,3.44,2025-12-31,DOC000012,51|52,[p.51-52] 연평균수익률; 3Y 수익률 4.23%; 비교지수 3.44%
CLASS000155,FUND000012,5Y,3.08,2.59,2025-12-31,DOC000012,51|52,[p.51-52] 연평균수익률; 5Y 수익률 3.08%; 비교지수 2.59%
CLASS000155,FUND000012,SINCE_INCEPTION,2.51,2.08,2025-12-31,DOC000012,51|52,[p.51-52] 연평균수익률; SINCE_INCEPTION 수익률 2.51%; 비교지수 2.08%
CLASS000159,FUND000012,1Y,3.15,2.76,2025-12-31,DOC000012,51|52,[p.51-52] 연평균수익률; 1Y 수익률 3.15%; 비교지수 2.76%
CLASS000159,FUND000012,2Y,3.79,3.17,2025-12-31,DOC000012,51|52,[p.51-52] 연평균수익률; 2Y 수익률 3.79%; 비교지수 3.17%
CLASS000159,FUND000012,3Y,4.39,3.44,2025-12-31,DOC000012,51|52,[p.51-52] 연평균수익률; 3Y 수익률 4.39%; 비교지수 3.44%
CLASS000159,FUND000012,5Y,3.23,2.59,2025-12-31,DOC000012,51|52,[p.51-52] 연평균수익률; 5Y 수익률 3.23%; 비교지수 2.59%
CLASS000159,FUND000012,SINCE_INCEPTION,2.7,2.11,2025-12-31,DOC000012,51|52,[p.51-52] 연평균수익률; SINCE_INCEPTION 수익률 2.7%; 비교지수 2.11%
CLASS000164,FUND000012,1Y,3.07,2.76,2025-12-31,DOC000012,51|52,[p.51-52] 연평균수익률; 1Y 수익률 3.07%; 비교지수 2.76%
CLASS000164,FUND000012,2Y,3.71,3.17,2025-12-31,DOC000012,51|52,[p.51-52] 연평균수익률; 2Y 수익률 3.71%; 비교지수 3.17%
CLASS000164,FUND000012,3Y,4.3,3.44,2025-12-31,DOC000012,51|52,[p.51-52] 연평균수익률; 3Y 수익률 4.3%; 비교지수 3.44%
CLASS000164,FUND000012,5Y,3.14,2.59,2025-12-31,DOC000012,51|52,[p.51-52] 연평균수익률; 5Y 수익률 3.14%; 비교지수 2.59%
CLASS000164,FUND000012,SINCE_INCEPTION,2.63,2.12,2025-12-31,DOC000012,51|52,[p.51-52] 연평균수익률; SINCE_INCEPTION 수익률 2.63%; 비교지수 2.12%
CLASS000165,FUND000012,1Y,3.09,2.76,2025-12-31,DOC000012,51|52,[p.51-52] 연평균수익률; 1Y 수익률 3.09%; 비교지수 2.76%
CLASS000165,FUND000012,2Y,3.73,3.17,2025-12-31,DOC000012,51|52,[p.51-52] 연평균수익률; 2Y 수익률 3.73%; 비교지수 3.17%
CLASS000165,FUND000012,3Y,4.32,3.44,2025-12-31,DOC000012,51|52,[p.51-52] 연평균수익률; 3Y 수익률 4.32%; 비교지수 3.44%
CLASS000165,FUND000012,5Y,3.16,2.59,2025-12-31,DOC000012,51|52,[p.51-52] 연평균수익률; 5Y 수익률 3.16%; 비교지수 2.59%
CLASS000165,FUND000012,SINCE_INCEPTION,2.65,2.12,2025-12-31,DOC000012,51|52,[p.51-52] 연평균수익률; SINCE_INCEPTION 수익률 2.65%; 비교지수 2.12%
CLASS000160,FUND000012,1Y,2.91,2.76,2025-12-31,DOC000012,51|52,[p.51-52] 연평균수익률; 1Y 수익률 2.91%; 비교지수 2.76%
CLASS000160,FUND000012,2Y,3.55,3.17,2025-12-31,DOC000012,51|52,[p.51-52] 연평균수익률; 2Y 수익률 3.55%; 비교지수 3.17%
CLASS000160,FUND000012,3Y,4.15,3.44,2025-12-31,DOC000012,51|52,[p.51-52] 연평균수익률; 3Y 수익률 4.15%; 비교지수 3.44%
CLASS000160,FUND000012,5Y,2.99,2.59,2025-12-31,DOC000012,51|52,[p.51-52] 연평균수익률; 5Y 수익률 2.99%; 비교지수 2.59%
CLASS000160,FUND000012,SINCE_INCEPTION,2.49,2.13,2025-12-31,DOC000012,51|52,[p.51-52] 연평균수익률; SINCE_INCEPTION 수익률 2.49%; 비교지수 2.13%
